quality_score;species;country_of_origin;farm_name;altitude;region;harvest_year;aroma;flavor;aftertaste;acidity;body;balance;cupper_points;total_cup_points;moisture;color
80.92;Arabica;Taiwan;Heng lu Coffee 橫鹿咖啡;300 M;New Taipei Zhonghe 新北市中和區;2013/2014;7.42;7.25;7.25;7.25;7.25;7.25;7.25;Sample  80.92;11;Green
80.92;Arabica;Mexico;OLOTLAN, EL PLAN, CRIOLLO GARNICA;1186;IXHUATLAN DEL CAFE;2012;7.58;7.33;7.08;7.5;7.17;7.25;7.0;Sample  80.92;13;Green
80.92;Arabica;Thailand;Doi Tung Development Project;;;;7.67;7.58;7.33;7.33;7.17;7.0;6.83;Sample  80.92;0;
80.83;Arabica;Laos;Savan Coffee Bean;1300;Paksong,Laos;2016;7.42;7.33;7.17;7.17;7.17;7.25;7.33;Sample  80.83;0;Green
80.83;Arabica;Guatemala;several;1200;Orient;2013;7.67;7.25;7.08;7.33;7.17;7.25;7.08;Sample  80.83;11;Green
80.83;Arabica;Mexico;LA VICTORIA PANTE NUBES;1210;MOTOZINTLA;2012;7.17;7.08;7.25;7.42;7.25;7.33;7.33;Sample  80.83;13;Green
80.83;Arabica;Mexico;FINCA SANTA CLARA;1100;OAXACA;2012;7.33;7.25;7.33;7.33;7.25;7.17;7.17;Sample  80.83;11;Green
80.83;Arabica;Mexico;SELVA NEGRA;100;VERACRUZ;2012;7.5;7.17;7.33;7.25;7.17;7.17;7.25;Sample  80.83;13;Green
80.83;Arabica;United States (Hawaii);;;Kona;2012;7.42;7.33;7.0;7.25;7.33;7.5;7.0;Sample  80.83;10;Blue-Green
80.83;Arabica;Colombia;;1800 m.s.n.m;Huila;4T/2010;7.33;7.33;7.0;6.83;7.33;7.67;7.33;Sample  80.83;1;
80.75;Arabica;Brazil;CASTELHANA FARM;;MONTE CARMELO;2015/2016;7.17;7.25;7.08;7.17;7.25;7.58;7.25;Sample  80.75;0;Green
80.75;Arabica;Myanmar;Myaing;3825;Ywar Ngan;2015;6.92;7.5;7.0;7.58;7.5;7.08;7.17;Sample  80.75;0;Green
80.75;Arabica;Guatemala;FINCA LOS CERROS Y ANEXOS;5440-5760 METROS;HUEHUETENANGO;2015;7.5;7.33;7.0;7.42;7.17;7.17;7.17;Sample  80.75;12;Green
80.75;Arabica;Nicaragua;CAFETALES SANTA MATILDE;1,100.00 mosl;JINOTEGA;2015;7.25;7.25;7.17;7.25;7.33;7.25;7.25;Sample  80.75;12;Green
80.75;Arabica;Honduras;Juan Damaso;1450 masl;Siguatepeque, Comayagua;2015;7.5;7.33;7.0;7.42;7.25;7.17;7.08;Sample  80.75;11;Green
80.75;Arabica;Panama;Elida Estate;1680M;Boquete;2014;7.25;7.33;7.17;7.33;7.33;7.17;7.17;Sample  80.75;11;Green
80.75;Arabica;Honduras;Bethel;1350;Marcala;2015;7.42;7.17;7.08;7.42;7.25;7.25;7.17;Sample  80.75;9;Green
80.75;Arabica;Honduras;Los Hicaques;1450 mals;Central Region;2015;7.25;7.33;7.08;7.5;7.25;7.33;7.0;Sample  80.75;13;Green
80.75;Arabica;Costa Rica;SEVERAL;1300 MSNM;SAN RAMON;2014;7.33;7.33;7.25;7.25;7.17;7.17;7.25;Sample  80.75;11;Green
80.75;Arabica;Mexico;SAN JOSÉ Y EL PORTILLO;1200;OAXACA;2012;7.58;7.33;7.42;7.25;7.5;7.5;7.5;Sample  80.75;11;Green
80.75;Arabica;Haiti;2000 Farms;~1000 meters;Haiti;2012;7.42;7.0;7.42;7.25;7.08;7.33;7.25;Sample  80.75;12;Green
80.75;Arabica;United States (Hawaii);;;Kona;2011;7.08;7.33;7.17;7.25;7.33;7.67;6.92;Sample  80.75;13;Bluish-Green
80.67;Arabica;Taiwan;胖胖糖;;Taiwan;2016;7.33;7.08;7.08;7.08;7.42;7.33;7.33;Sample  80.67;0;Green
80.67;Arabica;Indonesia;Darmawi;1200-1500;Sumatra Brastagi;2015;7.58;7.42;7.0;7.67;7.5;7.5;7.33;Sample  80.67;13;Blue-Green
80.67;Arabica;Guatemala;FINCA MEDINA;1500msnm;ANTIGUA;2015/2016;7.67;7.42;6.83;7.17;7.42;7.17;7.0;Sample  80.67;11;Green
80.67;Arabica;Costa Rica;Gamboa;1.85;TARRAZU;2015;7.83;7.5;7.67;7.67;7.83;7.5;8.0;Sample  80.67;11;Blue-Green
80.67;Arabica;Malawi;Makoka Valley Estate;990-1000M;Southern- Zomba;2014;7.5;7.25;7.17;7.17;7.25;7.17;7.17;Sample  80.67;12;Bluish-Green
80.67;Arabica;Mexico;EL DESMORONADO, TALPAN DE ALLENDE JALISCO;1200;EL DESMORONADO, TALPAN DE ALLENDE JALISCO;2014;7.25;7.17;7.17;7.25;7.17;7.42;7.25;Sample  80.67;12;Green
80.67;Arabica;Colombia;;1550;Santander;2014;7.67;7.5;7.42;7.67;7.5;7.75;8.5;Sample  80.67;0;
80.67;Arabica;Guatemala;SANTO TOMAS PACHUJ;1550;SAN LUCAS TOLIMAN, SOLOLA;2013;7.67;7.17;7.0;7.5;7.0;7.0;7.33;Sample  80.67;12;Green
80.67;Arabica;Guatemala;CHIQUIMULJA / ALPHA CAFE / SENFRO;;ORIENTE;2012;7.0;7.33;7.5;7.33;7.0;7.33;7.17;Sample  80.67;11;Green
80.67;Arabica;Guatemala;CHIQUIMULJA / ALPHA CAFE / SENFRO;;ORIENTE;2012;7.0;7.5;7.33;7.17;7.17;7.17;7.33;Sample  80.67;11;Green
80.67;Arabica;Colombia;;;;;7.17;7.25;7.08;7.42;7.08;7.42;7.25;Sample  80.67;18;
80.58;Arabica;Brazil;LETICIA FARM;;MONTE CARMELO;2016;7.33;7.25;7.33;7.08;7.58;7.25;7.42;Sample  80.58;11;Green
80.58;Arabica;Nicaragua;Los Saltarines;;Nueva Segovia;2016;7.08;7.5;7.0;7.25;7.42;7.0;7.33;Sample  80.58;11;Green
80.58;Arabica;Tanzania, United Republic Of;Burka coffee Estates;1400;Arusha;2014;7.25;7.08;7.08;7.33;7.33;7.25;7.25;Sample  80.58;12;Bluish-Green
80.58;Arabica;Brazil;Rio Verde;1200;South Minas Gerais;2014/2015;7.42;7.25;7.33;7.0;7.08;7.25;7.25;Sample  80.58;0;Green
80.58;Arabica;Honduras;BSR;1400 m.s.n.m.;Occidental;2014;7.5;7.17;7.0;7.42;7.33;7.0;7.17;Sample  80.58;11;Green
80.58;Arabica;Guatemala;FINCA EL NARANJAL;4540 METROS;HUEHUETENANGO;2014;7.17;7.42;6.83;7.5;7.17;7.25;7.25;Sample  80.58;11;Green
80.58;Arabica;United States (Hawaii);;;;;7.42;7.58;7.5;7.92;7.83;7.83;7.83;Sample  80.58;0;
80.58;Arabica;Colombia;;;;;7.08;7.25;7.0;7.5;7.08;7.33;7.33;Sample  80.58;0;
80.5;Arabica;Taiwan;王秋金;50;Taiwan;2017;7.17;7.17;7.17;7.42;7.17;7.25;7.17;Sample  80.50;0;Blue-Green
80.5;Arabica;Guatemala;EL GUAYABO;1500;SANTA ROSA;2017;7.33;7.25;7.08;7.17;7.25;7.17;7.25;Sample  80.50;10;Green
80.5;Arabica;Honduras;La Bendicion;1650;Ocotepeque;2017;7.58;7.33;7.0;7.17;7.33;7.08;7.0;Sample  80.50;11;Green
80.5;Arabica;Mauritius;Case Noyale ltd;280;Chamarel (South West);2016;7.25;7.25;7.17;7.17;7.25;7.17;7.25;Sample  80.50;12;Green
80.5;Arabica;Brazil;CACHOEIRA DA GRAMA FARM;1250 m;VALE DA GRAMA;2015/2016;7.25;7.33;7.17;7.5;7.33;7.25;7.33;Sample  80.50;11;Green
80.5;Arabica;Myanmar;Mixed;3800;Pyin Oo Lwin;2015;7.17;7.33;7.17;7.42;7.25;7.08;7.08;Sample  80.50;0;Green
80.5;Arabica;Guatemala;VARIAS;4000 P.S.N.M.;ORIENTE;2014;7.5;7.17;6.83;7.5;7.17;7.17;7.17;Sample  80.50;11;Green
80.5;Arabica;Brazil;PEREIRA ESTATE COFFEE;1250;MANTIQUEIRA DE MINAS;2013;7.42;7.42;7.08;7.33;7.67;7.5;7.42;Sample  80.50;10;None
80.5;Arabica;United States (Hawaii);;;KONA;2013;7.42;7.33;7.33;7.58;7.58;7.42;7.17;Sample  80.50;11;Green
80.5;Arabica;Guatemala;BARRANCA DE LAS FLORES;6100 METROS;HUEHUETENANGO;2013;7.5;7.5;7.0;7.67;7.17;7.0;6.67;Sample  80.50;12;Green
80.5;Arabica;Mexico;PEÑA NEGRA;1450;ZARAGOZA ITUNDUJIA;2012;7.25;7.25;7.08;7.33;7.25;7.17;7.17;Sample  80.50;15;None
80.42;Arabica;Honduras;BETHEL;1450;Marcala;2016;7.25;7.42;7.0;7.42;7.33;7.0;7.0;Sample  80.42;10;Green
80.42;Arabica;Taiwan;春風咖啡;600公尺;南投國姓;2014;7.58;7.17;7.17;7.17;7.17;7.17;7.0;Sample  80.42;14;Green
80.42;Arabica;El Salvador;Finca La Fany;1,450m;Department of Ahuachapan, Municipality of Apanecallamatepec Mountain;2013;7.33;7.17;7.08;7.08;7.33;7.17;7.25;Sample  80.42;0;Green
80.42;Arabica;China;Alicia's Farm;1700;Yunnan;2013;7.25;7.08;7.25;7.17;7.33;7.17;7.17;Sample  80.42;17;Green
80.42;Arabica;Taiwan;Guoxing Farm Coffee 國姓農場咖啡        ;600 M;Nantou Guoxing 南投縣國姓鄉        ;2013/2014;7.25;7.25;7.17;7.25;7.25;7.25;7.0;Sample  80.42;11;Green
80.42;Arabica;Mexico;COPALITA;1050;POCHUTLA;2012;6.92;7.17;7.08;7.5;7.33;7.17;7.25;Sample  80.42;10;Green
80.42;Arabica;Mexico;;1550;LA CONCORDIA;2012;7.42;7.08;7.08;7.33;7.25;7.17;7.08;Sample  80.42;12;Green
80.33;Arabica;Burundi;;1700;MUMIRWA;2016;7.08;7.25;7.17;7.33;7.08;7.08;7.33;Sample  80.33;12;Green
80.33;Arabica;Tanzania, United Republic Of;Delfina Farm;1700;Mkuu Rombo;2015/2016;7.25;7.17;7.0;7.25;7.42;7.08;7.17;Sample  80.33;13;Green
80.33;Arabica;Tanzania, United Republic Of;Kongoni Estate;;Arusha;2014;7.25;7.17;7.25;7.25;7.25;7.08;7.08;Sample  80.33;12;Bluish-Green
80.33;Arabica;Taiwan;TOKOFFEE莊園;600 M;Taichung Xinshe 台中市新社區;2013/2014;7.25;7.25;7.08;7.25;7.25;7.25;7.0;Sample  80.33;11;Green
80.33;Arabica;Guatemala;LA CASTELLANA;4300;ORIENTE;2013;7.33;7.33;6.83;7.5;7.0;7.17;7.17;Sample  80.33;11;Green
80.33;Arabica;Mexico;;940;CHILÓN;2012;7.25;7.08;7.08;7.33;7.33;7.17;7.08;Sample  80.33;11;Green
80.33;Arabica;United States (Hawaii);;;Kona;2012;7.17;7.5;6.92;7.33;7.67;7.33;7.08;Sample  80.33;12;Green
80.33;Arabica;Ethiopia;;;Kelem Welega;2010;7.25;7.25;7.25;7.33;7.5;8.0;7.08;Sample  80.33;10;
80.25;Arabica;Brazil;São Rafael_ RA/RAS Certified;995;Cerrado - Monte Carmelo - Minas Gerais;2017 / 2018;7.17;7.33;7.42;7.08;7.0;7.0;7.25;Sample  80.25;11;Green
80.25;Arabica;Honduras;Las Moras;1400;Comayagua;2016;7.25;7.25;7.0;7.0;7.42;7.0;7.33;Sample  80.25;10;Green
80.25;Arabica;Mexico;Cortapico;1600;Sierra Madre Occidental;2016;7.25;7.17;7.0;7.33;7.33;7.0;7.17;Sample  80.25;10;Green
80.25;Arabica;Myanmar;Waylead Farms;3000 ft;Yauk Sauk, Shan State;2015;8.0;7.08;7.0;7.33;7.08;6.92;6.83;Sample  80.25;11;Green
80.25;Arabica;Myanmar;Thein Kone;4287;Ywar Ngan;2014;7.42;7.0;7.08;7.0;7.17;7.33;7.25;Sample  80.25;0;Green
80.25;Arabica;Nicaragua;FINCA EL CONSUELO;900 m.s.n.m.;MATAGALPA - NICARAGUA;2015;7.08;6.92;7.0;7.25;7.5;7.25;7.25;Sample  80.25;11;Green
80.25;Arabica;United States (Hawaii);;;KONA;2014;7.5;7.08;7.67;7.67;7.42;7.58;7.33;Sample  80.25;12;Green
80.25;Arabica;Colombia;;;;2012;7.42;8.0;7.83;7.75;8.08;7.58;7.58;Sample  80.25;10;Green
80.25;Arabica;Taiwan;Weng hui ling 翁惠鈴;700 M;Chiayi Fanlu嘉義縣番路鄉;2013/2014;7.25;7.08;7.25;7.25;7.17;7.25;7.0;Sample  80.25;11;Green
80.25;Arabica;Guatemala;Several;1400;Oriente;2012;7.0;7.17;7.33;7.33;7.0;7.17;7.25;Sample  80.25;11;Green
80.25;Arabica;Mexico;MIRADOR;808;CALNALI, HIDALGO;2012;7.58;7.33;7.17;7.25;6.75;7.0;7.17;Sample  80.25;11;None
80.17;Arabica;Vietnam;Apollo Estate;1550;Dala;2017;7.42;7.25;7.25;7.58;7.42;7.33;7.25;Sample  80.17;0;
80.17;Arabica;Nicaragua;Los Mesones;1100 - 1275 mts;Jinotega;2015;7.17;7.08;7.08;7.33;7.25;7.08;7.17;Sample  80.17;11;
80.17;Arabica;Honduras;Cerro Bueno;1400 msnm;Marcala;2015;7.25;7.25;7.0;7.17;7.08;7.08;7.33;Sample  80.17;11;Green
80.17;Arabica;Guatemala;EL MORITO;4300;ORIENTE;2013;7.33;7.33;7.0;7.17;7.17;7.17;7.0;Sample  80.17;11;Green
80.17;Arabica;Mexico;LA ORDUÑA, COATEPEC, VERACRUZ;1250;COATEPEC;2012;7.33;7.08;6.92;7.42;7.25;7.08;7.08;Sample  80.17;11;Green
80.17;Arabica;Mexico;EL CARRIZO;1550;ZARAGOZA ITUNDUJIA;2012;7.58;7.42;7.33;7.5;7.08;7.17;7.42;Sample  80.17;14;Green
80.17;Arabica;Mexico;EL AGUACATE;1000;VERACRUZ;2012;7.33;7.33;7.17;7.08;7.25;7.0;7.0;Sample  80.17;12;Green
80.17;Arabica;Guatemala;AGROPECUARIA QUIAGRAL;4300;ORIENTE;2012;7.33;7.33;7.0;7.33;7.0;7.0;7.17;Sample  80.17;11;Green
80.17;Arabica;United States (Hawaii);;;Kona;;7.58;7.5;7.33;7.33;7.67;7.33;7.42;Sample  80.17;5;
80.08;Arabica;Brazil;;1100;MANTIQUEIRA DE MINAS;2017 / 2018;7.17;7.17;7.0;7.17;7.25;7.25;7.08;Sample  80.08;11;Green
80.08;Arabica;Taiwan;好自在咖啡莊園;850公尺;苗栗泰安;2014;7.42;7.25;7.25;7.17;7.0;7.0;7.0;Sample  80.08;7;Green
80.08;Arabica;Nicaragua;;;;2013;7.25;7.17;6.92;7.25;7.17;7.25;7.08;Sample  80.08;10;Green
80.08;Arabica;Taiwan;Sheng he shang pin Coffee 聖荷上品咖啡坊;200 M;Yunlin Gukeng He bao 雲林縣古坑鄉荷苞村;2013/2014;7.25;7.25;7.25;7.25;7.08;7.0;7.0;Sample  80.08;11;Green
80.08;Arabica;Taiwan;A shu she Coffee 阿束社咖啡莊園;150 M;Changhua BaGuaShan 彰化市八卦山;2013/2014;7.25;7.25;7.25;7.0;7.25;7.08;7.0;Sample  80.08;11;Green
80.08;Arabica;Taiwan;Wu kun shan Coffee 吳焜山咖啡園;250 M;Changhua BaGuaShan 彰化市八卦山;2013/2014;7.25;7.25;7.25;7.08;7.17;7.08;7.0;Sample  80.08;11;Green
80.08;Arabica;Mexico;EL TABACO;1300;ZARAGOZA ITUNDUJIA;2012;7.33;7.17;7.25;7.08;7.08;7.08;7.08;Sample  80.08;15;None
80.08;Arabica;Mexico;;1300;ESCUITLA;2012;7.25;7.08;7.0;7.17;7.33;7.17;7.08;Sample  80.08;14;Green
80.0;Arabica;Nicaragua;SANTA MATILDE;1250;JINOTEGA, NICARAGUA;2017;7.33;7.08;6.92;7.08;7.42;7.17;7.0;Sample  80.00;10;Green
80.0;Arabica;Myanmar;Doe Kwin;3845;Doe Kwin, Pyin Oo Lwin;2015;7.17;7.33;7.0;7.42;7.17;7.0;6.92;Sample  80.00;0;Green
80.0;Arabica;Mexico;various small farms;1,300 to 1,500 meters;Sierra Fraylesca, Chiapas;2014;7.58;7.75;7.42;7.5;7.5;7.5;7.42;Sample  80.00;0;Green
80.0;Arabica;Taiwan;Zhang li hong Coffee 張立宏咖啡莊園;250 M;Changhua BaGuaShan 彰化市八卦山;2013/2014;7.25;7.25;7.25;7.0;7.25;7.0;7.0;Sample  80.00;11;Green
80.0;Arabica;Thailand;Doi Tung Development Project;800++;Thailand;2012;7.33;6.67;7.08;7.42;7.42;7.08;7.0;Sample  80.00;0;Green
80.0;Arabica;Mexico;LA ORDUÑA, COATEPEC, VERACRUZ;1250;COATEPEC;2012;7.25;7.25;7.08;7.17;7.33;7.33;7.25;Sample  80.00;12;Green
80.0;Arabica;Mexico;SANTA CLARA, CALIFORNIA Y CAMILA;1100;SAN MIGUEL DEL PUERTO;2012;7.08;7.33;7.0;7.33;7.08;7.0;7.17;Sample  80.00;11;Green
80.0;Arabica;Ethiopia;Phone number | 0911-51-08-01, Email | at;;Limu;2010;7.42;7.42;7.5;7.92;7.75;7.58;7.75;Sample  80.00;5;
79.92;Arabica;Colombia;;;Huila;2015;7.83;7.67;7.58;7.75;7.83;7.17;7.42;Sample  79.92;0;Green
79.92;Arabica;United States (Hawaii);;;KONA;2014;7.5;7.0;7.0;6.92;7.33;7.17;7.0;Sample  79.92;11;Green
79.92;Arabica;Mexico;VARIAS COMUNIDADES;1300;CHIAPAS;2013;7.33;7.08;7.08;7.33;7.42;7.17;7.17;Sample  79.92;12;Green
79.92;Arabica;Mexico;FINCA BUENOS AIRES;1100;MOTOZINTLA, CHIAPAS;2012;7.17;7.17;6.92;7.25;7.33;7.08;7.0;Sample  79.92;12;Green
79.92;Arabica;Mexico;RANCHO SAN FRANCISCO III;1100;VERACRUZ;2012;7.5;7.17;7.0;7.17;7.25;7.08;6.75;Sample  79.92;0;
79.92;Arabica;Mexico;FINCA MONTEGRANDE;1100;JALTENANGO;2012;7.17;7.08;7.08;7.08;7.5;7.33;7.33;Sample  79.92;11;Green
79.92;Arabica;Mexico;FINCA LA ORDUÑA;1250;COATEPEC;2012;7.33;7.25;7.0;7.42;7.17;7.17;7.25;Sample  79.92;12;Green
79.92;Arabica;Mexico;FINCA HUEHUETECPAN;1250;COSAUTLAN DE CARVAJAL;2012;7.17;7.33;7.08;7.58;7.33;7.08;7.0;Sample  79.92;11;Green
79.92;Arabica;United States (Hawaii);;;Kona;;7.5;7.42;7.58;7.42;7.5;7.58;7.58;Sample  79.92;5;
79.83;Arabica;Kenya;YARA ESTATE / BENVAR ESTATE;1500;KIAMBU;2017;7.0;7.08;7.0;7.17;7.25;7.25;7.08;Sample  79.83;11;
79.83;Arabica;Guatemala;PIAMONTE;1700;SAN MARCOS;2017;7.33;7.25;6.92;7.33;7.25;7.33;7.08;Sample  79.83;10;Green
79.83;Arabica;Nicaragua;Asociación Aldea Global Jinotega;1250;Jinotega;2014;6.83;7.17;7.17;6.92;7.5;7.08;7.17;Sample  79.83;11;Green
79.83;Arabica;Mexico;LA CUCHILLA;1300;HUATUSCO;2012;7.17;7.08;7.0;7.25;7.5;7.0;6.83;Sample  79.83;12;Green
79.83;Arabica;United States (Hawaii);;;Kona;2012;7.58;7.08;6.83;7.17;7.5;7.17;7.17;Sample  79.83;12;Blue-Green
79.75;Arabica;Guatemala;LA ESPERANZA;1901.64;Oriente;2016;7.5;7.42;7.25;7.58;7.33;7.42;7.25;Sample  79.75;10;Green
79.75;Arabica;Taiwan;Ka-vulungan Coffee Estate;800-1200;Taiwu Township , Pingtung County 屏東縣泰武鄉;2014;7.75;7.33;7.17;7.33;7.67;7.83;7.33;Sample  79.75;0;
79.75;Arabica;Taiwan;Baijiada Coffee Farm佰加達咖啡莊園;500-700M;Baihe Dist., Tainan City 臺南市白河區;2013;7.08;7.08;7.25;7.0;7.17;7.17;7.0;Sample  79.75;10;Blue-Green
79.75;Arabica;Thailand;;800++;Thailand;2013;7.25;7.08;6.92;7.5;7.08;6.92;7.0;Sample  79.75;12;Green
79.75;Arabica;Peru;;;Huanuco;2013;7.0;7.08;7.0;7.25;7.5;7.42;7.17;Sample  79.75;12;Green
79.75;Arabica;Costa Rica;Several;1100;Brunca;2013;7.58;7.5;7.67;7.75;7.67;7.58;8.0;Sample  79.75;10;Bluish-Green
79.75;Arabica;Mexico;UNION RAMAL SANTA CRUZ;1400;LA CONCORDIA, CHIAPAS;2013;7.58;7.08;7.0;7.0;7.5;6.92;6.67;Sample  79.75;12;Green
79.75;Arabica;Mexico;COMONYAJ NOPTIC S DE SS;1022;CHIAPAS;2013;7.58;7.08;6.92;7.58;7.5;6.92;6.83;Sample  79.75;13;Green
79.75;Arabica;Mexico;VARIAS COUNIDADES;1300;CHIAPAS;2013;7.25;7.08;7.0;7.17;7.17;7.08;7.0;Sample  79.75;12;Green
79.75;Arabica;Mexico;PEÑA NEGRA;1450;ZARAGOZA ITUNDUJIA;2012;7.25;7.17;7.17;7.08;7.17;7.0;6.92;Sample  79.75;14;None
79.75;Arabica;Mexico;EL VERGEL;1050;POCHUTLA;2012;7.33;7.25;7.0;7.08;7.08;7.0;7.0;Sample  79.75;10;Green
79.75;Arabica;Guatemala;Genuine Antigua Medina;-(average);Antigua;2012;7.58;7.33;7.5;7.33;7.0;7.33;7.67;Sample  79.75;0;Green
79.75;Arabica;Mexico;FINCA MONTE GRANDE;1100;TUXTLA GUTIERREZ;2012;7.25;6.83;6.92;7.08;7.25;7.08;7.33;Sample  79.75;12;
79.67;Arabica;Guatemala;LA ESMERALDA;4000;ORIENTE;2016;7.42;7.42;7.25;7.58;7.42;7.33;7.25;Sample  79.67;10;Green
79.67;Arabica;El Salvador;La Montaña;1250;CACAHUATIQUE;2016;7.25;7.08;7.0;6.83;7.33;7.17;7.0;Sample  79.67;0;Bluish-Green
79.67;Arabica;Thailand;;800++;Thailand;2013;6.92;7.17;6.83;7.42;7.17;7.08;7.08;Sample  79.67;12;Blue-Green
79.67;Arabica;Guatemala;LA CASTELLANA;4300;ORIENTE;2013;7.5;7.0;6.83;7.08;7.08;7.17;7.0;Sample  79.67;11;Green
79.67;Arabica;Mexico;UNION RAMAL SANTA CRUZ;1400;LA CONCORDIA, CHIAPAS;2013;7.42;7.25;6.83;7.58;7.17;6.58;6.83;Sample  79.67;12;Green
79.67;Arabica;Mexico;EL ENCINAL;975;TENANGO DE DORIA, HIDALGO;2012;7.33;7.17;7.0;6.75;7.08;7.0;7.33;Sample  79.67;13;None
79.67;Arabica;Mexico;CONSOLAPA;1264;COATEPEC, COATEPEC;2012;6.92;7.17;7.17;7.17;7.08;7.08;7.08;Sample  79.67;0;
79.67;Arabica;Thailand;Doi Tung Development Project;;;;7.17;7.17;7.0;7.0;7.25;6.92;7.17;Sample  79.67;0;
79.58;Arabica;Mexico;TEPETZINGO;1250;TEPETZINGO;2012;7.08;7.0;6.92;7.33;7.25;7.08;6.92;Sample  79.58;12;None
79.58;Arabica;Mexico;;1550;LA CONCORDIA;2012;7.25;6.92;6.92;7.33;7.25;7.0;6.92;Sample  79.58;13;Green
79.58;Arabica;Colombia;;1800 msnm;huila;4T/10;7.25;7.17;7.0;6.75;7.17;7.33;6.92;Sample  79.58;10;
79.58;Arabica;Guatemala;La Igualdad;3,500 - 5,200 feet;Chuva, San Marcos;2009/2010;7.08;7.0;6.83;7.33;7.25;7.0;7.08;Sample  79.58;17;
79.5;Arabica;Nicaragua;Las Nubes;1050;Jinotega;2015;6.92;6.92;7.0;7.42;7.25;7.0;7.0;Sample  79.50;12;Green
79.5;Arabica;Taiwan;Su-Zhen Huang 黃素真;700M公尺;Nantou 南投日月潭;2014;6.92;7.0;7.17;7.0;7.42;7.0;7.0;Sample  79.50;0;
79.5;Arabica;Colombia;;1550 msnm;cundinamarca;2013;7.83;7.5;7.42;7.42;7.67;7.5;7.5;Sample  79.50;0;Green
79.5;Arabica;Mexico;;1550;LA CONCORDIA;2012;7.25;7.08;6.92;7.25;7.58;7.08;7.0;Sample  79.50;12;Green
79.5;Arabica;Mexico;CASA BLANCA;1100;COATEPEC, COATEPEC;2012;7.25;7.33;7.0;7.25;7.17;7.17;7.0;Sample  79.50;12;Bluish-Green
79.42;Arabica;Guatemala;EL PAPATURRO;4000 P.S.N.M.;ORIENTE;2013;7.08;7.33;7.25;7.58;7.33;7.42;7.42;Sample  79.42;10;Green
79.42;Arabica;Guatemala;VARIAS;4000 P.S.N.M.;ORIENTE;2014;7.25;7.33;6.83;7.0;7.0;7.17;6.83;Sample  79.42;10;Green
79.42;Arabica;Mexico;CRE-LEG L-4;800;XICOTEPEC DE JUAREZ;2012;7.0;6.83;6.83;7.42;7.33;7.17;6.83;Sample  79.42;13;Green
79.33;Arabica;Cote d?Ivoire;CNRA Station of Divo;200;CNRA Station of Divo;2016;7.42;7.25;6.83;7.0;7.33;7.08;7.08;Sample  79.33;13;Bluish-Green
79.33;Arabica;Colombia;Several;1200;Pereira;2013;7.42;7.25;6.75;7.25;7.42;7.25;7.33;Sample  79.33;0;Green
79.33;Arabica;Mexico;EL ENCANTO;950;ZENTLA;2012;7.0;7.0;6.83;7.33;7.42;6.92;6.83;Sample  79.33;14;None
79.33;Arabica;Mexico;LA GLORIA;750;ZENTLA;2012;7.42;7.17;7.08;7.17;7.08;7.08;7.0;Sample  79.33;14;Green
79.33;Arabica;Guatemala;Conquista/ Morito;;ORIENTE;2012;7.17;6.5;6.33;7.25;7.58;7.33;7.17;Sample  79.33;11;Green
79.25;Arabica;Taiwan;BaiShenCun Coffee Farm百勝村咖啡莊園;850;Guoxing Township, Nantou County 南投縣國姓鄉;2014;7.08;6.83;6.83;7.25;7.42;7.08;6.75;Sample  79.25;11;Blue-Green
79.25;Arabica;Mexico;EL AGUACATE;1000;VERACRUZ;2012;7.0;7.0;6.92;7.17;7.17;7.08;6.92;Sample  79.25;13;Green
79.17;Arabica;Guatemala;LAS DELICIAS;4000;SANTA ROSA;2017;7.33;7.42;7.33;7.42;7.5;7.42;7.42;Sample  79.17;10;Green
79.17;Arabica;Honduras;La Bendicion;1650;Ocotepeque;2017;7.58;7.0;6.75;6.92;7.0;6.92;7.0;Sample  79.17;11;Green
79.17;Arabica;Guatemala;CHAPULTEPEC;1320;OCCIDENTE;2016;7.08;7.0;6.92;7.42;7.0;6.92;6.83;Sample  79.17;11;Green
79.17;Arabica;Guatemala;EL CHILE;1300 A 1800 METROS SOBRE EL NIVEL DEL MAR;NUEVO ORIENTE;2015;7.25;7.17;6.75;7.25;7.0;6.92;6.83;Sample  79.17;11;Green
79.17;Arabica;Costa Rica;;;San Rafael;2012;7.17;7.42;7.5;8.0;7.25;7.83;7.33;Sample  79.17;10;None
79.17;Arabica;Mexico;LA TEJERIA;1550;ZARAGOZA ITUNDUJIA;2012;7.25;7.08;6.92;7.08;7.17;7.17;7.17;Sample  79.17;14;None
79.17;Arabica;Mexico;EL DELIRIO;1450;YAJALON;2012;7.17;6.92;6.92;7.08;7.17;7.0;6.92;Sample  79.17;14;Green
79.17;Arabica;Mexico;Various smallholders;1200 m;Pluma Hidalogo, Oaxaca;08/09 crop;6.75;6.75;6.83;7.25;7.58;7.08;6.92;Sample  79.17;1;
79.08;Arabica;Guatemala;LAS MERCEDITAS;1700;SAN MARCOS;2017;7.58;7.67;7.42;7.42;7.67;7.67;7.67;Sample  79.08;10;Green
79.08;Arabica;United States (Puerto Rico);Hacienda Caracolillo;2800 ft;Yauco Region;2013;7.42;7.08;6.75;7.33;7.33;6.92;6.92;Sample  79.08;13;Green
79.08;Arabica;Mexico;HUANACAXTLE;1500;ZARAGOZA ITUNDUJIA;2012;7.33;7.0;6.92;7.25;7.33;7.08;6.83;Sample  79.08;16;None
